,parsed,entities,labels,position_start,position_end,has_terms
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC5819207\sections\1_body\1_methods\8_quantitative_real_time_pc\1_p.xml,mRNA was extracted from cells with Trizol (Qiagen) and reverse transcribed into cDNA using the PrimeScript™ RT reagent Kit (Takara). All reactions were performed with TransStart Tip Green qPCR SuperMix (Transgene) on a Bio-Rad CFX96 real-time PCR machine. Delta CT calculations were relative to β-actin and were corrected for PCR efficiencies.,"[Trizol, Qiagen, the PrimeScript™ RT, Kit (Takara, SuperMix, PCR, Delta CT, PCR]","['GPE', 'ORG', 'LAW', 'PERSON', 'ORG', 'ORG', 'ORG', 'ORG']","[35, 43, 91, 119, 193, 243, 256, 326]","[41, 49, 110, 130, 201, 246, 264, 329]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC5819207\sections\1_body\1_methods\9_statistics\1_p.xml,"Statistical analysis was performed with SPSS software version 19.0 (Inc., Chicago, IL, USA). Student’s 
 ","[19.0, Chicago, IL, USA, Student’s 
 ]","['CARDINAL', 'GPE', 'GPE', 'GPE', 'ORG']","[62, 74, 83, 87, 93]","[66, 81, 85, 90, 105]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC5819207\sections\1_body\2_results\1_1928zt2_t_cells_exhibited\1_p.xml,"We firstly evaluated the in vitro cytotoxic responses of 1928zT2 T cells exposed to NALM-6 cells (a CD19+ human B-ALL cell line), K562-GL cells with or without CD19 expression. As showed in the Fig. 
 ","[1928zT2, CD19, CD19, Fig]","['CARDINAL', 'PERSON', 'PERSON', 'PERSON']","[57, 100, 160, 194]","[64, 104, 164, 197]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC5819207\sections\1_body\2_results\2_tlr2_incorporation_promot\1_p.xml,"To further address the potential therapeutic application of 1928zT2 T cells in extramedullary leukemia, we next examined whether these cells harbored cytolytic activity against subcutaneous leukemia ex vivo
 ",[1928zT2],['CARDINAL'],[60],[67],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC5819207\sections\1_body\2_results\3_clinical_responses_to_inf\1_p.xml,"The infusion of 1928zT2 T cells was well tolerated without any immediate adverse effects in these three patients. Strikingly, the size and hypometabolism of the first patient’s breast lump was reduced obviously, detected by PET/CT scanning on day 30 after 1928zT2 T cells infusion (Fig. 
 ","[1928zT2, three, first, PET/CT, day 30, 1928zT2, Fig]","['CARDINAL', 'CARDINAL', 'ORDINAL', 'ORG', 'DATE', 'CARDINAL', 'PERSON']","[16, 98, 161, 224, 243, 256, 282]","[23, 103, 166, 230, 249, 263, 285]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC5819207\sections\1_body\2_results\4_in_vivo_expansion_of_1928\1_p.xml,"We used the flow-cytometry analysis to detect the GFP-positive 1928zT2 T cells in PBMCs in these three patients. In patient 1, the robust 1928zT2 T cells expansion occurred around day 12 and disappeared by day 92 (Fig. 
 ","[GFP, 1928zT2, three, 1, 1928zT2, day 92, Fig]","['ORG', 'CARDINAL', 'CARDINAL', 'CARDINAL', 'CARDINAL', 'DATE', 'PERSON']","[50, 63, 97, 124, 138, 206, 214]","[53, 70, 102, 125, 145, 212, 217]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC5819207\sections\1_body\2_results\5_toxicity_of_1928zt2_t_cel\1_p.xml,"The 1928zT2 T cells infusion was generally well tolerated in all these three patients. No immediate adverse side effects, episodes of tumor lysis syndrome, autoimmune disorder, and Graft-versus-host disease were observed. However, the patient 1 experienced grade 2 CRS on day 7 post infusion, with fever and left breast pain (Fig. 
 ","[1928zT2, three, 1, 2, day 7, Fig]","['CARDINAL', 'CARDINAL', 'CARDINAL', 'CARDINAL', 'DATE', 'PERSON']","[4, 71, 243, 263, 272, 326]","[11, 76, 244, 264, 277, 329]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC5819207\sections\1_body\3_discussion\1_p.xml,"Extramedullary involvement in ALL remains a therapeutic challenge [
 ",[],[],[],[],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC5819207\sections\1_body\4_conclusions\1_p.xml,Our study demonstrated that the 1928zT2 T cells rapidly and reliably eradicated extramedullary and CNS leukemia and were well tolerated in these three ALL patients. Our results therefore suggested that adoptive transfer of 1928zT2 T cells has great potential to be used to treated ALL patients with extramedullary and CNS leukemia in the future.,"[1928zT2, CNS, three, 1928zT2, CNS]","['CARDINAL', 'ORG', 'CARDINAL', 'CARDINAL', 'ORG']","[32, 99, 145, 223, 318]","[39, 102, 150, 230, 321]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC5819660\sections\1_body\0_background\1_p.xml,"Central venous catheter (CVC) placement is a frequently applied medical intervention that enables both monitoring and treatment of patients [
 ",[CVC],['ORG'],[25],[28],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC5819660\sections\1_body\1_methods_design\10_randomisation_and_blindin\1_p.xml,"Randomisation will be performed using a dedicated, password-protected, SSL-encrypted website with ALEA® software (TenALEA consortium, Amsterdam, The Netherlands). The researcher randomises the patient. Random block sizes are used. Block randomisation will be stratified per centre and per patient population (ICU vs. haematologic patients). Tunnelled lines are stratified per centre. Also, lines placed for dialysis/CVVH are stratified from central lines placed for other indications. This stratification takes place since dialysis/CVVH catheters are larger-bore catheters, made of stiffer materials and bear increased risk for bleeding [
 ","[ALEA, Amsterdam, The Netherlands, ICU]","['ORG', 'GPE', 'GPE', 'ORG']","[98, 134, 145, 309]","[102, 143, 160, 312]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC5819660\sections\1_body\1_methods_design\11_treatment_arms\1_p.xml,"Included patients will be randomised into one of two groups. One group of patients will be allocated to not receiving platelet transfusion prior to placement of the CVC, this is the experimental group. The other group of patients will be transfused with 1 unit of platelet concentrate prior to placement of the catheter, this is the comparison group. All platelet products will be manufactured, screened and stored according to local Dutch standards, (Sanquin Blood Bank). Platelet concentrates are prepared from pooled buffy coats from five donors, and re-suspended in plasma, after which pooled platelet concentrates are leukoreduced by filtration. All platelet products are stored, with gentle agitation at 20–24 °C, for up to 7 days in the Netherlands. All other care will be according to standard practice as indicated by the treating physician.","[one, two, One, CVC, 1, Dutch, Sanquin Blood Bank, five, 20–24, up to 7 days, Netherlands]","['CARDINAL', 'CARDINAL', 'CARDINAL', 'ORG', 'CARDINAL', 'NORP', 'ORG', 'CARDINAL', 'CARDINAL', 'DATE', 'GPE']","[42, 49, 61, 165, 254, 434, 452, 537, 710, 724, 744]","[45, 52, 64, 168, 255, 439, 470, 541, 715, 736, 755]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC5819660\sections\1_body\1_methods_design\12_central_venous_catheter_p\1_p.xml,"All CVCs will be inserted percutaneously, under real-time US guidance, using the Seldinger technique. In the transfusion arm, catheters will be inserted as soon as possible after administration of 1 unit of platelet concentrate. The type of US device, catheters and (local) anaesthesia used is according to local hospital protocols. The puncture location will be determined by the puncturing physician. All procedures will be performed by experienced physicians, e.g. at least 50 previous line placements [
 ","[US, 1, US]","['GPE', 'CARDINAL', 'GPE']","[58, 197, 241]","[60, 198, 243]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC5819660\sections\1_body\1_methods_design\13_bleeding_complications\1_p.xml,"Bleeding complications will be scored using WHO grades of bleeding specified for CVC placement, which are defined in Additional file 
 ","[WHO, CVC]","['ORG', 'ORG']","[44, 81]","[47, 84]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC5819660\sections\1_body\1_methods_design\14_protocol_violation\1_p.xml,"If platelet concentrate is administered to patients assigned to not receiving platelet concentrate, patients will not be excluded. Reasons for additional transfusion are noted. Patients will be analysed according to intention-to-treat and per-protocol analyses. If line placement is unsuccessful due to technical reasons, data will also be analysed according to the intention-to-treat analysis. If blinding of the proceduralist is violated, this will be noted; however, patient data will not be excluded. If the 24-h time point is not completed, due to a CVC that is in situ for less than 24 h, or in the case that a patient deceases within this timeframe, obtained data will be analysed using missing data for the 24-h time point.","[24, CVC, less than 24, 24]","['CARDINAL', 'ORG', 'CARDINAL', 'CARDINAL']","[512, 555, 579, 715]","[514, 558, 591, 717]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC5819660\sections\1_body\1_methods_design\15_participant_timeline_and_\1_p.xml,"The participant timeline is presented in Fig. 
 ",[Fig],['PERSON'],[41],[44],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC5819660\sections\1_body\1_methods_design\16_data_collection\1_p.xml,"Inclusion is based on platelet count determined in the 24 h prior to randomisation. Baseline parameters, such as age, gender, height, weight and Body Mass Index (BMI), are collected. Recorded clinical parameters include date of admission, diagnosis, cause of thrombocytopenia, indication for CVC, use of defined confounding medication, hepatic- and kidney failure, diffuse intravascular coagulopathy and fever. For intensive care patients, also APACHE score, admission diagnosis and information about setting during admission are obtained. For haematologic patients, information about the haematologic condition and the phase of therapy is collected. In all patients, the most recent PT (INR), aPTT and haemoglobin levels, prior to randomisation are recorded. Information about the CVC, such as type, indication and diameter, is collected. Procedural details, such as insertion site, number of punctures, inadvertent arterial puncture, manual compression and the administration of ‘rescue platelets’, are recorded. According to standard care, blood is collected at 1 h and 24 h after CVC placement. In this way the effect of the platelet concentrate, if applicable, can be measured. A photographic image of the insertion site is taken prior to CVC placement, as well as directly post procedural and at 1 and 24 h after CVC placement. Clinical bleeding will be assessed at these same time points. All administered transfusion of blood products will be registered, as well as their clinical indication. All radiologic and surgical interventions will be documented.","[24, Baseline, CVC, APACHE, INR, CVC, 1, 24, CVC, CVC, CVC]","['CARDINAL', 'PERSON', 'ORG', 'ORG', 'ORG', 'ORG', 'CARDINAL', 'CARDINAL', 'ORG', 'ORG', 'ORG']","[55, 84, 292, 445, 688, 782, 1065, 1073, 1084, 1244, 1319]","[57, 92, 295, 451, 691, 785, 1066, 1075, 1087, 1247, 1322]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC5819660\sections\1_body\1_methods_design\17_follow_up\1_p.xml,"The follow-up time for the primary outcome is 24 h. Patient information about both ICU and hospital discharge or death, whichever comes first, are collected.","[24, ICU, first]","['CARDINAL', 'ORG', 'ORDINAL']","[46, 83, 136]","[48, 86, 141]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC5819660\sections\1_body\1_methods_design\18_data_management\1_p.xml,"An eCRF for the PACER trial in Open Clinica is developed. All participating centres have 24-h access to the eCRF. Data can be entered continuously for all participating patients. The principle investigator has access to the filled-out eCRFs. If data are entered incompletely or incorrectly, the principle investigator can contact the participating centres for clarification.","[PACER, 24]","['ORG', 'CARDINAL']","[16, 89]","[21, 91]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC5819660\sections\1_body\1_methods_design\19_statistical_consideration\1_p.xml,"We target to include 392 patients, with a potential limit of 462 patients to accommodate loss to follow-up and a possible dropout. The expected rate of severe peri-procedural bleeding incidents is around 0% [
 ","[392, 462, around 0%]","['CARDINAL', 'CARDINAL', 'PERCENT']","[21, 61, 197]","[24, 64, 206]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC5819660\sections\1_body\1_methods_design\1_study_hypothesis\1_p.xml,"We hypothesise that the improved standards of CVC placement, e.g. the use of US, make the need for correction of thrombocytopenia prior to CVC placement obsolete.","[CVC, US, CVC]","['ORG', 'GPE', 'ORG']","[46, 77, 139]","[49, 79, 142]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC5819660\sections\1_body\1_methods_design\20_statistical_analysis\1_p.xml,"Statistical analysis will be based both on an intention-to-treat principle and a per-protocol approach. Baseline assessments and outcome parameters will be summarised using simple descriptive statistics. The main analysis focusses on a comparison between the trial treatment groups of the primary outcome, the occurrence of relevant bleedings, expressed in a relative risk estimate and absolute risk increase, with the associated 95% upper confidence limit. Non-inferiority is demonstrated if this interval does not exceed the non-inferiority limit of 2.5% absolute difference in favour of transfusion.","[Baseline, 95%, 2.5%]","['PERSON', 'PERCENT', 'PERCENT']","[104, 430, 552]","[112, 433, 556]",False
